81,2017-08-16 20:08:15.422172,IMU,"(-20.0, 11.0, 239.0, -26.0, 44.0, -3.0, -227.0, -80.0, 433.0)"
82,2017-08-16 20:08:15.503172,IMU,"(-20.0, 10.0, 237.0, -28.0, 44.0, -4.0, -231.0, -82.0, 440.0)"
83,2017-08-16 20:08:15.586172,IMU,"(-19.0, 11.0, 238.0, -26.0, 44.0, -3.0, -229.0, -80.0, 437.0)"
84,2017-08-16 20:08:15.665171,IMU,"(-19.0, 12.0, 238.0, -27.0, 43.0, -3.0, -229.0, -77.0, 439.0)"
85,2017-08-16 20:08:15.745171,IMU,"(-21.0, 11.0, 237.0, -26.0, 44.0, -3.0, -230.0, -79.0, 437.0)"
86,2017-08-16 20:08:15.829188,IMU,"(-19.0, 11.0, 237.0, -26.0, 44.0, -3.0, -229.0, -81.0, 437.0)"
87,2017-08-16 20:08:15.909172,IMU,"(-20.0, 12.0, 237.0, -26.0, 43.0, -4.0, -229.0, -82.0, 438.0)"
88,2017-08-16 20:08:15.989172,IMU,"(-20.0, 11.0, 238.0, -27.0, 44.0, -4.0, -227.0, -77.0, 435.0)"
89,2017-08-16 20:08:16.069173,IMU,"(-19.0, 10.0, 236.0, -27.0, 45.0, -3.0, -230.0, -84.0, 438.0)"
90,2017-08-16 20:08:16.146172,IMU,"(-19.0, 11.0, 236.0, -27.0, 44.0, -4.0, -229.0, -81.0, 439.0)"
91,2017-08-16 20:08:16.228173,IMU,"(-19.0, 11.0, 236.0, -27.0, 43.0, -4.0, -229.0, -83.0, 437.0)"
92,2017-08-16 20:08:16.308173,IMU,"(-20.0, 1.4349296274686127e-42, 2.418921409117499e-41, 6.952682460594012e-41, 2.37436011795197e-41, 6.89663052202102e-41, 7.0095751782456e-41, -6.982389988037699e-41, 0.0004892923170700669)"
93,2017-08-16 20:08:16.356170,GPS,"(21.98657417297368, 50.018436431884766, 223.39999389648438)"
94,2017-08-16 20:08:16.443172,IMU,"(-20.0, 11.0, 238.0, -26.0, 44.0, -4.0, -229.0, -82.0, 437.0)"
95,2017-08-16 20:08:16.523172,IMU,"(-20.062744140625, 11.0, 238.0, -27.0, 44.0, -3.0, -231.0, -79.0, 437.0)"
96,2017-08-16 20:08:16.606173,IMU,"(-20.0, 11.0, 237.0, -27.0, 45.0, -4.0, -227.0, -79.0, 438.0)"
97,2017-08-16 20:08:16.688172,IMU,"(-19.0, 11.0, 238.0, -27.0, 44.0, -3.0, -227.0, -78.0, 438.0)"
98,2017-08-16 20:08:16.765172,IMU,"(-19.0, 12.0, 237.0, -27.0, 44.0, -4.0, -229.0, -81.0, 436.0)"
99,2017-08-16 20:08:16.845172,IMU,"(-20.0, 11.0, 236.0, -26.0, 45.0, -3.0, -227.0, -83.0, 436.0)"
100,2017-08-16 20:08:16.926171,IMU,"(-19.0, 11.0, 237.0, -26.0, 44.0, -4.0, -228.0, -81.0, 441.0)"
101,2017-08-16 20:08:17.006172,IMU,"(-19.0, 11.0, 238.0, -26.0, 44.0, -4.0, -228.0, -79.0, 439.0)"
102,2017-08-16 20:08:17.092172,IMU,"(-19.0, 11.0, 2.1514636860259229e-19, 1.7798867099120672e-38, 6.078361901957043e-39, 1.765537413637381e-38, 1.7944512456308736e-38, 1.7872765974935305e-38, 6.231540639689318e-39)"
103,2017-08-16 20:08:17.165172,IMU,"(-20.0, 11.0, 236.0, -26.0, 44.0, -3.0, -228.0, -83.0, 437.0)"
104,2017-08-16 20:08:17.254174,IMU,"(-19.0, 11.0, 238.0, -28.0, 44.0, -3.0, -228.0, -81.0, 436.0)"
105,2017-08-16 20:08:17.333173,IMU,"(-19.0, 12.0, 236.0, -27.0, 45.0, -3.0, -228.0, -80.0, 439.0)"
106,2017-08-16 20:08:17.411171,IMU,"(-19.0, 12.0, 238.0, -26.0, 44.0, -3.0, -230.0, -81.0, 438.0)"
107,2017-08-16 20:08:17.497173,IMU,"(-19.0, 10.0, 237.0, -26.0, 44.0, -2.0, -229.0, -82.0, 439.0)"
108,2017-08-16 20:08:17.573171,IMU,"(-19.0, 11.0, 238.0, -26.0, 44.0, -4.0, -229.0, -78.0, 436.0)"
109,2017-08-16 20:08:17.654172,IMU,"(-20.0, 11.0, -120832.0, 5.5459713759985036e+29, 6.078361901957043e-39, 1.765537413637381e-38, 1.7943436259088134e-38, 1.7874200904562774e-38, 6.231540639689318e-39)"
110,2017-08-16 20:08:17.737172,IMU,"(-19.0625, 11.0, 238.0, -27.0, 44.0, -3.0, -231.0, -82.0, 435.0)"
111,2017-08-16 20:08:17.786173,GPS,"(21.98657417297368, 50.018436431884766, 223.60000610351562)"
112,2017-08-16 20:08:17.876173,IMU,"(-18.000244140625, 10.0, 238.0, -26.0, 44.0, -4.0, -231.0, -79.0, 440.0)"
113,2017-08-16 20:08:17.957173,IMU,"(-20.0, 12.0, 236.0, -26.0, 45.0, -4.0, -228.0, -79.0, 437.0)"
114,2017-08-16 20:08:18.061186,IMU,"(-20.0, 11.0, 237.0, -27.0, 44.0, -3.0, -229.0, -78.0, 437.0)"
115,2017-08-16 20:08:18.140172,IMU,"(-19.0, 11.0, 238.0, -28.0, 44.0, -3.0, -231.0, -80.0, 438.0)"
116,2017-08-16 20:08:18.195172,IMU,"(5.347900969712843e+29, 9.560218643009632e-41, 2.4186411494246343e-41, 6.952682460594012e-41, 2.37436011795197e-41, 6.905598832192699e-41, 7.009715308092032e-41, 6.982109728344834e-41, 0.0004892923752777278)"
117,2017-08-16 20:08:18.275173,IMU,"(-19.0, 12.0, 238.0, -26.0, 44.0, -3.0, -230.0, -81.0, 436.0)"
118,2017-08-16 20:08:18.353172,IMU,"(-17.0, 11.0, 238.0, -26.0, 44.0, -3.0, -229.0, -79.0, 438.0)"
119,2017-08-16 20:08:18.431172,IMU,"(-19.0, 12.0, 238.0, -27.0, 44.0, -3.0, -229.0, -84.0, 439.0)"
120,2017-08-16 20:08:18.513173,IMU,"(-19.0, 11.0, 236.0, -27.0, 44.0, -3.0, -229.0, -78.0, 436.0)"
121,2017-08-16 20:08:18.595172,IMU,"(-19.0, 11.0, 238.0, -26.0, 43.0, -3.0, -224.0, -80.0, 436.0)"
122,2017-08-16 20:08:18.675173,IMU,"(-19.0, 10.0, 237.0, -26.0, 44.0, -3.0, -227.0, -77.0, 438.0)"
123,2017-08-16 20:08:18.848172,IMU,"(-19.0, 11.0, 237.0, -27.0, 45.0, -3.0, -227.0, -79.0, 436.0)"
124,2017-08-16 20:08:18.858173,IMU,"(-18.0, 10.0, 237.0, -27.0, 44.0, -3.0, -228.0, -5.510129769479473e-39, 437.0)"
125,2017-08-16 20:08:18.881175,GPS,"(21.98657417297368, 50.018436431884766, 223.5)"
126,2017-08-16 20:08:18.943173,GPS,"(21.986574172973633, 50.018436431884766, 223.5)"
127,2017-08-16 20:08:19.027172,IMU,"(-5.0, 12.0, 235.0, -18.0, 38.0, -37.0, -226.0, -88.0, 432.0)"
128,2017-08-16 20:08:19.109172,IMU,"(-10.0, 10.0, 232.0, -39.0, 62.0, -14.0, -229.0, -87.0, 433.0)"
129,2017-08-16 20:08:19.194173,IMU,"(-6.0, 14.0, 230.0, -23.0, 52.0, -23.0, -223.0, -88.0, 430.0)"
130,2017-08-16 20:08:19.272171,IMU,"(-20.0, 10.0, 248.0, -23.0, 61.0, -20.0, -227.0, -90.0, 432.0)"
131,2017-08-16 20:08:19.353173,IMU,"(-23.0, 8.0, 238.0, -25.0, 47.0, -25.0, -228.0, -89.0, 435.0)"
132,2017-08-16 20:08:19.400176,GPS,"(21.98656845092778, 50.01844024658203, 224.10000610351562)"
133,2017-08-16 20:08:19.488172,IMU,"(-19.0, 19.0, 242.0, -9.0, 54.0, -30.0, -231.0, -90.0, 431.0)"
134,2017-08-16 20:08:19.572173,IMU,"(-12.0, 15.0, 230.0, -43.0, 33.0, -15.0, -230.0, -86.0, 436.0)"
